t              /tmp/pytest-of-agascon/pytest-81/test_towel_hanger0/towelHanger.fdtd_wire_end_i_Wz_43_25_30_s4.dat       -E*dl Vplus Vminus Vplus-Vminus
   0.00000000000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.15406665526684904E-010  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.30813331053369808E-010  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.46219996580054712E-010  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.61626662106739616E-010  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.77033327633424520E-010  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.92439993160109424E-010  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.10784665868679433E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.12325332421347923E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.13865998974016414E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.15406665526684904E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.16947332079353394E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.18487998632021885E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.20028665184690375E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.21569331737358866E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.23109998290027356E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.24650664842695846E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.26191331395364337E-009  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.27731997948032827E-009  -0.000000000E+000   0.220231226E-013  -0.000000000E+000  -0.000000000E+000   0.000000000E+000
   0.29272664500701318E-009   0.520538671E-016   0.289630190E-012   0.234913301E-014  -0.469826602E-014   0.704739882E-014
   0.30813331053369808E-009   0.703309456E-015   0.225212167E-011   0.271572180E-013  -0.728756790E-013   0.100032897E-012
   0.32353997606038298E-009   0.558686457E-014   0.136082369E-010   0.147646015E-012  -0.640612780E-012   0.788258781E-012
   0.33894664158706789E-009   0.344646051E-013   0.691262603E-010   0.329754724E-012  -0.425556899E-011   0.458532387E-011
   0.35435330711375279E-009   0.179462429E-012   0.306939751E-009  -0.205441762E-011  -0.235641454E-010   0.215097280E-010
   0.36975997264043770E-009   0.821653672E-012   0.121905985E-008  -0.293908196E-010  -0.113922649E-009   0.845318260E-010
   0.38516663816712260E-009   0.338671691E-011   0.437086101E-008  -0.209059964E-009  -0.493760810E-009   0.284700846E-009
   0.40057330369380750E-009   0.126881561E-010   0.142116585E-007  -0.111876830E-008  -0.194464289E-008   0.825874591E-009
   0.41597996922049241E-009   0.434042940E-010   0.421700221E-007  -0.498840169E-008  -0.700742264E-008   0.201902095E-008
   0.43138663474717731E-009   0.136407607E-009   0.115084532E-006  -0.193670537E-007  -0.232368453E-007   0.386979160E-008
   0.44679330027386222E-009   0.396797983E-009   0.290880195E-006  -0.670525537E-007  -0.713627912E-007   0.431023750E-008
   0.46219996580054712E-009   0.107557074E-008   0.684695920E-006  -0.210214267E-006  -0.204255514E-006  -0.595875349E-008
   0.47760663132723202E-009   0.273083844E-008   0.150777350E-005  -0.603367141E-006  -0.547813499E-006  -0.555536417E-007
   0.49301329685391693E-009   0.652030607E-008   0.311825011E-005  -0.159882109E-005  -0.138280120E-005  -0.216019885E-006
   0.50841996238060183E-009   0.146860799E-007   0.607685206E-005  -0.393682967E-005  -0.329684235E-005  -0.639987320E-006
   0.52382662790728673E-009   0.312792032E-007   0.111938889E-004  -0.905497564E-005  -0.744556655E-005  -0.160940908E-005
   0.53923329343397164E-009   0.631152162E-007   0.195499961E-004  -0.195375451E-004  -0.159653955E-004  -0.357214958E-005
   0.55463995896065654E-009   0.120831743E-006   0.324702924E-004  -0.396837931E-004  -0.325680376E-004  -0.711575558E-005
   0.57004662448734145E-009   0.219708014E-006   0.514349704E-004  -0.760971670E-004  -0.633043965E-004  -0.127927706E-004
   0.58545329001402635E-009   0.379624254E-006   0.779351394E-004  -0.138094387E-003  -0.117398791E-003  -0.206955956E-004
   0.60085995554071125E-009   0.623319522E-006   0.113324721E-003  -0.237633256E-003  -0.207922261E-003  -0.297109946E-004
   0.61626662106739616E-009   0.972136036E-006   0.158729556E-003  -0.388412009E-003  -0.351924537E-003  -0.364874722E-004
   0.63167328659408106E-009   0.143883085E-005   0.215043765E-003  -0.603871362E-003  -0.569533033E-003  -0.343383290E-004
   0.64707995212076597E-009   0.201791113E-005   0.283013156E-003  -0.894091441E-003  -0.881530868E-003  -0.125605729E-004
   0.66248661764745087E-009   0.267541509E-005   0.363350322E-003  -0.126201008E-002  -0.130513997E-002   0.431298977E-004
   0.67789328317413577E-009   0.334177230E-005   0.456708833E-003  -0.169987732E-002  -0.184823794E-002   0.148360617E-003
   0.69329994870082068E-009   0.391237700E-005   0.563319365E-003  -0.218722434E-002  -0.250298134E-002   0.315757003E-003
   0.70870661422750558E-009   0.426006454E-005   0.682252925E-003  -0.269162958E-002  -0.324060768E-002   0.548978103E-003
   0.72411327975419049E-009   0.426128236E-005   0.810390105E-003  -0.317301368E-002  -0.400972553E-002   0.836711843E-003
   0.73951994528087539E-009   0.383277165E-005   0.941247854E-003  -0.359107484E-002  -0.474027684E-002   0.114920200E-002
   0.75492661080756029E-009   0.296894564E-005   0.106433895E-002  -0.391418720E-002  -0.535418466E-002   0.143999746E-002
   0.77033327633424520E-009   0.176602134E-005   0.116622425E-002  -0.412714435E-002  -0.578155229E-002   0.165440794E-002
   0.78573994186093010E-009   0.420388176E-006   0.123358320E-002  -0.423491793E-002  -0.597889256E-002   0.174397463E-002
   0.80114660738761501E-009  -0.805911156E-006   0.125713611E-002  -0.426052790E-002  -0.594409602E-002   0.168356812E-002
   0.81655327291429991E-009  -0.165111294E-005   0.123521010E-002  -0.423724065E-002  -0.572233088E-002   0.148509024E-002
